"","Country","Species","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","total"
"1432","Korea, Republic of","Fusiform sargassum",1739.01,3468.9,7647.09,7323.22,11437.79,15946.01,8415.94,8713.89,19125.31,16175.41,31660.61,31007.26,18443.2,31027.5,16062.32,14400.79,5072.05,3185.29,7314.62,24486.36,13635.7,11399.8,14173.82,14064.05,14701.27,15832.28,17896.29,20292.23,14946.35,7527.07,40583.22,13682.59,18994.86,25407.52,17268.51,543058.13
"1433","Korea, Republic of","Globose clam",105.99,231.82,257.25,722.17,847.72,2590.92,1774.68,1214.02,554.73,522.19,227,268.65,109.8,12.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15,46.11,36.43,9530.98
"1434","Korea, Republic of","Goldfish",24.82,78.2,18.5,179.06,1669.27,2123.41,1506.99,1583.77,2170.63,1456.78,1216.74,1072.99,975.6,1874.35,1296.24,831.22,416.75,268.81,272.08,491.31,387.74,626.79,937.8,862.75,816.62,791.72,670.01,792.64,834.02,788.87,927.07,1053.56,1089.98,847.86,941.48,31896.43
"1435","Korea, Republic of","Gracilaria seaweeds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.86,220.12,627.98
"1436","Korea, Republic of","Green laver",3113.69,5135.56,3608.76,3712.31,6314.43,8269.43,14651.7,15128.57,13455.67,18772.55,4203.1,3946.96,6621.6,6624.9,1305.06,1887.89,1848.55,1660.61,3775.86,795.6,9937.04,1285.92,1171.54,896.6,6639.36,4141.07,3688.1,4463.72,3820.28,4505.92,4824.63,5422.7,5578.07,5474.55,6178.68,192860.98
"1437","Korea, Republic of","Half-crenated ark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9057.22,9057.22
"1438","Korea, Republic of","Horned turban",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2.08,28.61,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.85
"1439","Korea, Republic of","Inflated ark",15340.25,25358.66,37313.42,81444.05,98635.23,37094.1,73636.88,63287.08,96465.39,71075.65,93678.84,82357.86,141162,98670,86735.27,49910.5,51156.89,41622.14,29081.16,28058.22,22565.18,19689.16,18393.03,19277.2,15394.96,13114.07,20825.44,20233.9,18752.05,15985.71,16758.23,14194.92,10271.47,8177.2,17307.27,1553023.38
"1440","Korea, Republic of","Jack and horse mackerels nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.29,125.52,130.21,272.2,37.16,54.94,5.05,0,0.32,12.82,12.38,54.29,0,1229.43,2164.61
"1441","Korea, Republic of","Japanese carpet shell",9033,5297.3,15931.86,35706.22,59350.63,78750.26,67057.16,56957.13,81605.77,18125.07,26731.99,28740.65,29564.8,24426.5,15723.85,17840.97,19546.17,18912.33,16779.03,45243.03,42311.13,31820.86,29184.1,35038.03,26213.25,28459.64,42581.16,51523.57,29751.37,11428.53,17727.25,227.51,32644.63,25553.37,50305.39,1126093.51
"1442","Korea, Republic of","Japanese eel",7233.7,11035.16,9132.06,35636.48,14761.14,21110.27,22087.22,20705.15,41309.83,35624.28,40608.44,36145.24,25584,34942.44,25883.32,28363.8,30646.93,23636.37,28283.85,40893.28,66154.66,80581.16,115502.62,140701.42,132802.38,100531.94,167320.76,202002.13,143743.51,188276.55,191883.61,215779.66,229051.67,261834.47,257516.68,3027306.18
"1443","Korea, Republic of","Japanese hard clam",119.37,208.85,609.78,714.54,1321.31,425.87,421.71,222.13,336.46,819.88,591.49,481.09,188,188,0,24.52,0,40.04,17.57,203.55,247.5,86.92,173.02,498.48,61.14,94.45,0,21.35,0,198.6,246.12,191.18,31.99,0,0,8784.91
"1444","Korea, Republic of","Japanese kelp",1013.25,1302.28,1179.21,1882.58,2161.97,561.13,3164.09,3840.3,5155.72,7171.1,8748.93,7688.07,8910,8701.16,3997.89,11777.51,6441.24,5046.98,7541.49,6895.71,7578.89,19321.2,29258.06,47093.42,42734.36,45958.07,40705.27,38954.23,44654.46,67844.15,77435.09,69262.44,60444.06,78146.03,84285.61,856855.95
"1445","Korea, Republic of","Japanese sea cucumber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.67,212.65,654.32
"1446","Korea, Republic of","Japanese seabass",0,0,0,0,0,0,0,0,0,0,0,0,3032.4,0,0,8480.02,6581.98,7352.34,13154.55,18703.16,15605.71,25082.51,16116.1,24019.43,17110.58,17340.64,17328.99,18671.33,15320.37,12523.86,9996.51,16477.26,17201.72,21567.83,11473.73,313141.02
"1447","Korea, Republic of","Japanese seabream",56.07,77.47,199.47,422.61,5.92,853.8,1472.29,6334.93,1755,1880.61,1159.11,459.82,496.53,1725,897.96,1675.06,3716.94,4480.41,6660.1,31292.5,30917.25,51633.4,37593.06,61760.06,51682.15,61639.18,55541.69,40948.63,35829.42,31715.71,37537.57,47070.92,47768.4,68196.97,52489.46,777945.47
"1448","Korea, Republic of","Korean mussel",3037.79,5270.11,4785.11,4726.26,5306.48,5227.54,6122.52,5594.91,5585.22,34379.01,20792.6,39318.89,38531.9,34965.15,4101.61,4480.88,4250.06,4729.74,5544.42,8101.49,10014.29,17574.17,34107.74,38754.76,22704.53,29825.67,24816.92,29226.37,25743.78,13553.33,16812.85,18268.8,22225.34,34987.2,23356.65,606824.09
"1449","Korea, Republic of","Korean rockfish",0,0,0,0,0,0,0,0,0,0,0,0,16288,62150,75460.34,79513.98,68702.24,54715.08,73544.43,140313.07,154125.03,193391.24,196529.17,212613.92,191715.13,195173.96,170827.3,137040.45,132857.42,163435.45,197048.3,164477.8,137203.35,151439.31,158027.4,3126592.37
"1450","Korea, Republic of","Kuruma prawn",179.69,261.15,289.43,432.04,540.75,506.26,1431.74,821.32,964.98,853.21,2219.09,1322.15,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.81
"1451","Korea, Republic of","Laver (Nori)",134654.43,121997.93,121414.83,128423.47,166383.4,156443.27,165001.45,262521.73,181648.6,211946.66,319853.81,231552,216058.7,189318.6,172494.14,136057.86,88690.08,101631.12,107517.44,113483.99,166629.58,187460.75,177723.95,208870.32,179811.2,140982.4,199459.82,199285.63,246267.12,249645.05,292818.86,281018.2,385420.41,546242.07,608269.81,7396998.68
"1452","Korea, Republic of","Marine crustaceans nei",0,18.4,45.4,82.76,0,0,0,73.5,0,0,0,0,0,8,0,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.18
"1453","Korea, Republic of","Marine fishes nei",0,76,10,458,30,1428,1858,520,4960,5735,5405,6926.4,0,0,0,12113.82,16151.11,2857.35,1250.45,769.31,40.02,1792.25,6525.37,1644.86,3799.46,4965.5,9224.49,17552.87,10735.25,12301.99,35031.38,1792.53,0,1167.7,454.31,167576.42
"1454","Korea, Republic of","Marine molluscs nei",455.5,93.5,456,447.5,158,0,76.5,0,556.8,8268,10808.2,10323.6,10865.4,10036.9,1561.72,4918.83,7995.67,4957.56,2691.15,1966.97,3470.94,3136.98,3054.33,4348.7,4456.19,4024.75,1954.66,12066.52,345.22,2069.8,72.49,330.3,0,0,13.63,115982.31
"1455","Korea, Republic of","Masu(=Cherry) salmon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.67,208.79,478.46
"1456","Korea, Republic of","Mi-iuy (brown) croaker",642.95,1390.52,4365,2957.86,1823.81,3938.19,2618.41,5257.11,2954.78,442.09,2738.4,2115.62,1554.4,3020,1570.86,1787.15,4386.33,671.02,1511.36,819.61,315.04,700.04,530.35,29.22,1134.42,1663.59,1306.13,306.32,1574.49,1396.69,2116.22,7178.27,420.68,1409.95,993.87,67640.75
"1457","Korea, Republic of","Mullets nei",0,0.81,0,0,0,0,0,0,0,0,0,0,91.8,0,0,0,5309.74,6340.93,10154.21,12095.33,16791.43,21181.16,25963.05,22868.26,25565.87,25160.69,24862.78,28207.5,31123.41,43420.14,32441.42,42851.51,42277.9,48337.92,46555.92,511601.78
"1458","Korea, Republic of","Okhotsk atka mackerel",0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,16.27,0,42,0,92.23,77.1,0,0,0,0,0,0,0,0,0,0,0,0,417.6
"1459","Korea, Republic of","Oriental cyclina",335.07,335.98,547.79,629.17,3699.34,3159.96,699.89,742.8,473.15,952.7,190.44,104.52,43.2,9,73,8.78,4.42,94.78,791.55,739.66,297.53,349.74,1120.09,654.72,415.07,154.8,233.73,1236.19,73.44,299.45,551.52,0,99.16,9.64,4.95,19135.23
"1460","Korea, Republic of","Pacific chub mackerel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.6,1896.26,2959.83,1590.68,1593.15,2795.86,690.25,2644.85,2361.51,2389.63,1598.16,3565.05,3037.25,3841.96,31674.04
"1461","Korea, Republic of","Pacific cupped oyster",32548.01,36584.9,36468.41,47680.37,64180.14,67329.73,73999.71,81097.12,100082.26,186604.65,136226.35,140684.32,139004.25,144657.36,54138.41,74432.56,74126.15,64771.52,66185.57,82479.86,97837.5,128269.38,137724.35,140378.74,109586.57,122565.88,146852.05,174958.51,157035.16,127680.35,191518.23,161912.06,148969.3,189779.08,187475.45,3925824.26
"1462","Korea, Republic of","Pond loach",5.46,10.7,172.52,81.42,88.03,1520.92,1501.76,1797.34,3500.07,2153.8,1768.71,2065.9,3080,3236.95,2150.98,1869.99,3046.9,2499.69,1810.42,3751.74,7725.65,8468.67,4995.88,5333.24,2479.57,2963.67,5035.37,3918.96,5281.22,5849.06,6967.47,7868.1,7284.18,7529.45,10532.39,128346.18
"1463","Korea, Republic of","Porgies, seabreams nei",0,0,0,0,0,0,0,0,0,0,0,0,137.6,0,0,989.63,2620.64,2332.87,7665.19,22029.53,27177.83,25206.42,21487.12,17892.01,6969.7,10111.74,11602.81,11145.05,10732.26,11901.64,16478.1,16659.7,13972.79,761.8,1328.72,239203.15
"1464","Korea, Republic of","Pufferfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.42,423.12,458.93,224.47,1711.94
"1465","Korea, Republic of","Rainbow trout",1533.69,3375.47,3930.16,4522.88,6999.14,9958.73,11666.58,8195.93,10318.45,10922.15,19116.88,21831.17,24944.4,15321.11,10793.75,13596.51,13004.42,9433.32,11872.43,13522.33,17134.87,17068.39,11231.94,15799.74,15056.59,16921.61,16048.8,23436.64,21009.37,23265.65,30483.91,21358.33,18514.37,27494.07,26843.24,526527.02
"1466","Korea, Republic of","Righteye flounders nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21854.55,20964.2,25259.74,34404.77,102483.26
"1467","Korea, Republic of","Sawtooth caridina",0,0,0,0,0,0,0,0,0,0,21.54,112.54,0,577.86,54.52,173.4,120.23,135.97,0,46.8,358.01,0,0,205.28,202.96,345.59,688.13,233.17,230.38,550.82,893.37,1030.59,576.75,516.54,568.46,7642.91
"1468","Korea, Republic of","Scorpionfishes, redfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195.27,6440.73,5498.87,3606.78,3153.21,2921.68,3711.01,2691.73,2600.42,2611.35,2355.63,2852.12,2676.44,2776.85,48092.09
"1469","Korea, Republic of","Sea squirts nei",120.99,4672.35,6385.34,8205.27,9880.36,19139.06,8422.07,6334.44,5823.69,24998.55,34173.88,27195.28,17020.9,26781.6,3578.93,5123.33,1924.71,5686.32,9566.86,4847.5,8915.14,16016.96,13455.06,16566.46,12413.23,10642.4,13349.38,19637.48,15769.58,21703.11,27619.22,49998.82,51775.27,47791.72,75278.18,630813.44
"1470","Korea, Republic of","Snakehead",801.12,1365.08,1419.54,1519.01,1860.61,2962.22,2022.94,3292.36,3536.84,4154.62,4726.32,5127.93,4296.4,4986.82,2302.68,1583.99,1190.16,1416.83,1164.93,1348.61,1677.86,1615.86,2344.8,2085.39,1144.76,1511.25,1539.81,2061.77,1949.41,2117.62,2098.65,1937.28,1851.71,1827.13,1780.83,78623.14
"1471","Korea, Republic of","Tilapias nei",226.48,534.25,473.84,264.98,736.67,2815.81,5235.16,4072.46,2695.42,1068.4,3092.78,4996.8,6986,4081.98,2263.71,2618.53,3566.05,1789.26,1959.55,2086.3,1281.65,1263.82,1315.47,1594.59,1681.57,1412.41,1239.73,1254.94,1067.28,872.83,996.48,924.77,779.21,865.01,965.74,69079.93
"1472","Korea, Republic of","Wakame",23138.73,25066.62,38140.65,38164.33,45113.85,49765.15,46809.81,46245.99,56144.92,51475,52781.78,49707.01,45871.95,56143.36,28757.53,28773.38,21243.96,16456.58,30218.45,24137.35,33907.84,39501.4,42649.68,56551.06,51809.53,33215.61,54136.35,68256.88,69103.05,58307.51,67359.35,61059.63,76853.45,89414.37,75895.32,1652177.43
"1473","Korea, Republic of","Whiteleg shrimp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11376.87,12173.03,23680.34,21628.23,31101.17,38176.02,40516.7,54715.31,67544.15,73952.13,80595.09,88103.61,78813.32,622375.97
"1474","Korea, Republic of","Yesso scallop",0,0,0,0,0,0,0,0,0,0,296.09,417.83,612,3822,1567.94,2244.83,16532.78,373.19,28,149.05,1068.02,1396.1,1939.86,1699.34,2250.95,1859.28,1582.26,3181.33,4424.4,3451.23,4862.8,7320.05,11626.33,12203.29,19198.22,104107.17
"1475","Kuwait","Barramundi(=Giant seaperch)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55,13.19,0,29.74
"1476","Kuwait","European seabass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,1.74
"1477","Kuwait","Gilthead seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,539.5,281.65,281.65,0,0,852,66,330,119.99,60,60,60,60,0,0,0,0,0,0,3199.79
"1478","Kuwait","Goldsilk seabream",0,0,0,0,0,0,0,0,0,0,0,603,585,924,900,0,975,510.9,510.9,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,5009.85
"1479","Kuwait","Malabar blood snapper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28,0,0,7.28
"1480","Kuwait","Marine fishes nei",0,24,36,62.5,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,27.89,34.61,0,421
"1481","Kuwait","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,125,178.5,286,105,56,56,707,962.5,647.5,1949.5,1025.5,1205.6,1126.6,1290,1452.3,1375.4,1565.2,1333.4,1170,941.9,865.34,1020.6,19444.84
"1482","Kuwait","Orange-spotted grouper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,19.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,13.19,0,126.78
"1483","Kuwait","Sobaity seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,695.5,360.25,360.25,1074.2,600,0,0,0,0,0,0,0,0,0,0,0,6.62,148.67,141.08,4010.57
"1484","Kyrgyzstan","Common carp",0,0,0,0,1108.8,1124.2,1086.4,1044.4,573,192,179.2,191.4,176.55,165,165,52.7,17,45.9,49.3,11.9,13.6,13.6,13.6,83.7,105,153,396,735,432,435,667.2,1037.1,2021.4,2100,1017.98,15406.93
"1485","Kyrgyzstan","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,60,0,135
"1486","Kyrgyzstan","Grass carp(=White amur)",0,0,0,0,0,0,0,0,57.2,88.4,27,32.4,27,27,27,13.5,13.5,111.8,36.4,2.6,5.2,5.2,5.2,28,15,22.5,30,100,115,125,207.57,403.25,509.32,560,862.47,3457.51
"1487","Kyrgyzstan","Rainbow trout",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4,115,165,840,52.5,52.5,50,642.5,1607.32,3030.75,3375,4228.62,14307.59
"1488","Kyrgyzstan","Sevan trout",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,32.5,25,0,0,0,25,0,115
"1489","Kyrgyzstan","Silver carp",0,0,0,0,410.4,563.4,366,315,396,94.5,55,142.8,123.9,100.8,88.2,73.5,90.3,148,102,8,20,20,20,26,56,80,80,164,158,160,360,344.74,941.25,1000,1394,7901.79
"1490","Kyrgyzstan","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.6,300,300,215,1169.6
"1491","Kyrgyzstan","Trouts nei",0,0,0,0,50,38,46,72.2,76,48,33.6,17.6,15.4,17.6,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
"1492","Kyrgyzstan","Whitefishes nei",0,0,0,0,135,0,0,76,0,0,0,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,0,0,0,0,236.5
"1493","Lao People's Dem. Rep.","Bighead carp",312,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,3097.5,3107.5,4094,5178.6,5862,7000,7608,7608,5416.2,5926.41,6607.06,7380.73,9027.65,10025.67,12000,12750,13500,13500,11925,13650,13650,13650,222008.82
"1494","Lao People's Dem. Rep.","Catla",313,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,862.5,862.5,1136.2,1438.5,1628,1944,2112,2112,4153.68,4544.96,5066.2,5660.17,6923.09,7700.88,9150,9750,10350,10350,9150,9750,9750,9750,153590.18
"1495","Lao People's Dem. Rep.","Common carp",312,500,625,750,1312.5,1500,2500,2660,3362.5,3437.5,3500,4025,5000,13215,13260,17459.3,22085.7,25000,29858,32450,32450,4818.96,5272.91,5877.24,6565.08,8030.74,8863.28,10500,11250,11925,11925,10500,10500,10500,10500,342290.71
"1496","Lao People's Dem. Rep.","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,2114,2122,3036,4206,5000,5972,6490,6490,0,0,0,0,0,0,870,1155,1500,2040,2122.5,2325,3750,5250,54442.5
"1497","Lao People's Dem. Rep.","Frogs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64,24.99,27.46,28.8,29.06,30,37.5,75,75,75,75,75,120,696.45
"1498","Lao People's Dem. Rep.","Grass carp(=White amur)",313,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,1732.5,1737.5,2288.5,2895.9,3278,3914,4254,4254,4153.68,4544.96,5066.2,5660.17,6923.09,7700.88,9150,9750,10350,10350,9150,9450,9450,9450,164948.88
"1499","Lao People's Dem. Rep.","Isok barb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323.16,3636.2,4053.96,4527.31,5538.53,6102.58,7200,7800,8250,8250,7200,7200,7200,7200,87481.74
"1500","Lao People's Dem. Rep.","Mrigal carp",312,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,2212.5,2220,2923.3,3698.1,4186,5000,5434,5434,3904.2,4271.98,4762.53,5319.62,6507.65,7119.68,8550,9000,9525,9525,8400,9000,9000,9000,164438.06
"1501","Lao People's Dem. Rep.","Mud carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575.8,2818.44,3141.7,3509.8,4292.35,4794.89,5700,6000,6300,6300,5550,6000,6000,6000,68982.98
"1502","Lao People's Dem. Rep.","Nile tilapia",312,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,23785,23872.5,31422.6,39748.8,44998,53744,58410,58410,16275.6,17785.15,19827.42,22147.7,27096.48,29902.66,36000,38250,40500,40500,36000,37500,42000,46500,814120.41
"1503","Lao People's Dem. Rep.","Roho labeo",313,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,2212.5,2220,2923.3,3698.1,4186,5000,5434,5434,4403.16,4817.94,5371.12,5999.34,7338.53,8136.78,9750,10350,10950,10950,9675,9750,9750,9750,177545.27
"1504","Lao People's Dem. Rep.","Silver barb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184,5672.34,6323.38,7063.53,8640,9444.47,11250,12000,12600,12600,11100,11250,11325,11580,136032.72
"1505","Lao People's Dem. Rep.","Silver carp",313,500,625,750,1312.5,1500,2500,2620,3362.5,3437.5,3500,4025,5000,3097.5,3107.5,4094,5178.6,5862,7000,7608,7608,6604.2,7226.32,8056.69,8999.69,11007.65,12205.17,14550,15600,16500,16500,14550,14550,14550,14550,248450.82
"1506","Lao People's Dem. Rep.","Small scale mud carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987.36,4362.97,4863.76,5433.59,6646.18,7264.98,8700,9150,9675,9675,8550,9000,9000,9000,105308.84
"1507","Latvia","Arctic char",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,2.27,0.09,9.27,0,0,13.69
"1508","Latvia","Burbot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,2.56,2.14,0,0,0,8.07
"1509","Latvia","Common carp",0,0,0,0,4652.8,9432,3576,3680,1064.68,704.74,1100,1144,644.3,588.24,560.32,591.6,351.08,574.6,466.64,778.59,486.95,856.94,1013.44,1352.67,1472.15,1169.34,927.08,1058.68,1246.22,1405.27,1348.54,1211.82,1328.7,1472.1,1328.49,47587.98
"1510","Latvia","Crucian carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48,19.72,31.02,3.9,3.21,7.7,1.55,5.11,17.91,48.88,6.52,6.51,20.63,14.17,6.21,3.64,22.54,14.15,9.05,11.91,11.99,273.8
"1511","Latvia","Euro-American crayfishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,2.8,4.9,2.19,1.84,0.18,1.12,2.38,1.64,0,0,30.23
"1512","Latvia","European perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,2.32,5.11,0.81,1.9,3.21,1.87,2.35,1.2,1.7,1.86,0.67,0,0,24.85
"1513","Latvia","European whitefish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,1.86
"1514","Latvia","Freshwater bream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.56,0.3,0,0,2.06
"1515","Latvia","Freshwater fishes nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.73,32.37,75.9,68.76,24.51,14.99,21.71,112.23,91.98,99.49,114.74,14.24,14.49,183.53,274.85,1178.52
"1516","Latvia","Grass carp(=White amur)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,15.48,21.34,13.62,8.67,20.45,4.19,0,3.4,1.14,6.17,3.71,0,0,116.19
"1517","Latvia","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.9,170.35,170.42,0,0,451.67
"1518","Latvia","Northern pike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,2.72,3.93,3.9,4.53,7.35,5.18,8.87,20.15,43.31,41.29,29.21,61.38,41.62,34.5,24.91,50.16,28.91,22.21,34.43,27.23,497.15
"1519","Latvia","Orfe(=Ide)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03,0,1.56,0.15,7.56,0.04,0.67,0.97,0,0,14.98
"1520","Latvia","Pike-perch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,17.64,5.71,7.75,12.56,3.49,5.35,9.57,7.93,73.58
"1521","Latvia","Rainbow trout",0,0,0,0,0,0,0,1540,113.52,30.8,36,25,4.25,12.9,0,4.25,17.04,36.45,35.13,39.22,10.85,13.94,35.01,64.4,62.75,38.15,26.38,17.21,17.45,20.96,239.09,623.6,410.23,507.24,383.25,4365.07
"1522","Latvia","Sea trout",0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"1523","Latvia","Silver carp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,1.29,0,0,0,0,2.33,1.33,0,0,5.78
"1524","Latvia","Sturgeons nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,16.2,28.65,0,0,19.47,84.23,238.41,363.61,111.62,104.48,183.48,250.93,313.38,506.42,533.84,296.72,302.96,300.43,3663.03
"1525","Latvia","Tench",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,2.3,1.13,0.68,0.7,0,1.77,6.7,3.94,43.26,34.73,38.08,26.5,27.65,61.79,30.92,15.39,22.12,9.79,22.84,353.01
"1526","Latvia","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,5.82,6.93,10.21,7.13,5.47,0,0,40.41
"1527","Latvia","Trouts nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,106.71,93.03,67.27,74.56,59.53,126.27,177.59,0,0,0,0,0,707.28
"1528","Latvia","Wels(=Som) catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.01,232.21,105.22,74.54,86.21,0,0,0,1.02,1.74,3.23,0,0,604.18
"1529","Lebanon","Cyprinids nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,40,40,40,25,25,25,25,25,25,0,0,0,0,0,378
"1530","Lebanon","European seabass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"1531","Lebanon","Gilthead seabream",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2.25
"1532","Lebanon","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,150,161.2,161.2,161.2,90,90,90,90,90,90,0,0,0,0,0,1473.6
"1533","Lebanon","Rainbow trout",1110,1123.51,1158.38,616,308,308,280,280,487.5,720,1000,1500,1750,1500,2000,900,1200,900,2100,2100,2100,2159.4,2159.4,2159.4,2700,3000,3300,3600,3600,3300,3300,3000,3000,3000,3000,64719.59
